adapt_UBM,delta,emo_rank,enrm_threshold,n_components,n_static,score_norm,spk_norm,test,test_std,train,train_std,tv_rank,utt_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.726351351351351,0.076667606202096,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.726351351351351,0.076667606202096,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.726351351351351,0.076667606202096,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.722972972972973,0.074324324324324,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.672297297297297,0.09183971093965,0.976351351351351,0.02391527092522,25,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.722972972972973,0.074324324324324,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.722972972972973,0.074324324324324,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.722972972972973,0.074324324324324,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.75,0.083576465384142,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.75,0.083576465384142,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.75,0.083576465384142,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.75,0.083576465384142,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.739864864864865,0.077849450147317,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.743243243243243,0.079373919759937,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.743243243243243,0.079373919759937,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.743243243243243,0.079373919759937,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.746621621621622,0.066460525584142,0.994369369369369,0.001950507666181,50,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.746621621621622,0.066460525584142,0.994369369369369,0.001950507666181,50,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.756756756756757,0.072142420621833,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.746621621621622,0.066460525584142,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.756756756756757,0.072142420621833,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.75,0.067904565007574,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.75,0.067904565007574,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.75,0.067904565007574,0.992117117117117,0.003734937826977,50,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.763513513513513,0.061556983642867,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.766891891891892,0.063653525950732,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.77027027027027,0.066202425480627,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.763513513513513,0.061556983642867,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.760135135135135,0.059960268071956,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.716216216216216,0.085466963788335,0.97972972972973,0.029964267332545,50,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.760135135135135,0.059960268071956,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.760135135135135,0.059960268071956,0.996621621621622,0.001950507666181,50,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.763513513513513,0.060810810810811,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.722972972972973,0.083576465384142,0.977477477477478,0.031370243867532,50,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.722972972972973,0.083576465384142,0.977477477477478,0.031370243867532,50,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.777027027027027,0.069236153824051,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.777027027027027,0.069236153824051,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.777027027027027,0.069236153824051,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.763513513513513,0.060810810810811,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.763513513513513,0.060810810810811,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.760135135135135,0.058417623195239,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.756756756756757,0.056531082873924,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.766891891891892,0.063653525950732,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.77027027027027,0.06688847930143,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.756756756756757,0.056531082873924,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.77027027027027,0.06688847930143,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.716216216216216,0.077038880074266,0.97972972972973,0.027492242377779,50,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.756756756756757,0.056531082873924,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.766891891891892,0.067143942278216,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.766891891891892,0.067143942278216,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.766891891891892,0.067143942278216,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.712837837837838,0.074859864210001,0.978603603603604,0.029430482759847,50,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.766891891891892,0.067143942278216,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.753378378378379,0.056024067404652,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.753378378378379,0.056024067404652,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.753378378378379,0.056024067404652,0.995495495495496,0.003185165681021,50,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.766891891891892,0.058417623195239,0.996621621621622,0.003734937826977,75,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.719594594594595,0.105273219262722,0.977477477477478,0.036455887514051,75,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.766891891891892,0.064366752983979,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.766891891891892,0.064366752983979,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.766891891891892,0.064366752983979,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.719594594594595,0.096209668012825,0.98536036036036,0.022830106906209,75,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.719594594594595,0.096209668012825,0.98536036036036,0.022830106906209,75,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.766891891891892,0.064366752983979,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.766891891891892,0.064366752983979,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.766891891891892,0.064366752983979,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.780405405405405,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.783783783783784,0.048723665884649,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.780405405405405,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.736486486486486,0.088356059666365,0.987612612612613,0.018944373695114,75,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.780405405405405,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.736486486486486,0.088356059666365,0.987612612612613,0.018944373695114,75,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.780405405405405,0.048134482597213,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.780405405405405,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.777027027027027,0.057729755035929,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.777027027027027,0.057729755035929,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.726351351351351,0.101744732070105,0.988738738738739,0.019505076661812,75,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.773648648648649,0.057630817936595,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.773648648648649,0.057630817936595,1,0,75,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.773648648648649,0.057630817936595,1,0,75,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.773648648648649,0.057630817936595,1,0,75,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.773648648648649,0.057630817936595,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.777027027027027,0.05277195726964,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.773648648648649,0.053523579451875,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.733108108108108,0.095733968346654,0.988738738738739,0.019505076661812,75,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.780405405405405,0.052663706986892,1,0,75,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.780405405405405,0.052663706986892,1,0,75,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.780405405405405,0.052663706986892,1,0,75,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.780405405405405,0.052663706986892,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.780405405405405,0.052663706986892,1,0,75,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.77027027027027,0.048723665884649,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.77027027027027,0.048723665884649,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.773648648648649,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.length_norm,0.72972972972973,0.091653107880071,0.988738738738739,0.01700413161097,75,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.length_norm,0.773648648648649,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.773648648648649,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.length_norm,0.773648648648649,0.048134482597213,0.998873873873874,0.001950507666181,75,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.length_norm,0.777027027027027,0.048252894787452,0.997747747747748,0.002252252252252,75,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.712837837837838,0.085132453840231,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.716216216216216,0.087054721126521,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.716216216216216,0.087054721126521,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.716216216216216,0.087054721126521,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.716216216216216,0.087054721126521,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
False,Delta.sdc,0,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.712837837837838,0.085132453840231,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.662162162162162,0.10247128978448,0.957207207207207,0.053818933087156,25,NormalizationMethod.length_norm
True,Delta.sdc,0,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.712837837837838,0.085132453840231,0.988738738738739,0.007469875653954,25,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.716216216216216,0.066202425480627,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.716216216216216,0.066202425480627,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.716216216216216,0.066202425480627,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.716216216216216,0.066202425480627,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.716216216216216,0.066202425480627,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.712837837837838,0.063653525950732,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,1,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.719594594594595,0.069153680711009,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
True,Delta.sdc,1,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.712837837837838,0.063653525950732,0.989864864864865,0.003734937826977,25,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.992117117117117,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.992117117117117,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.992117117117117,0.003734937826977,25,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.990990990990991,0.003185165681021,25,NormalizationMethod.length_norm
False,Delta.sdc,2,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.990990990990991,0.003185165681021,25,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.990990990990991,0.003185165681021,25,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.716216216216216,0.061926698580484,0.990990990990991,0.003185165681021,25,NormalizationMethod.length_norm
True,Delta.sdc,2,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.712837837837838,0.058417623195239,0.990990990990991,0.003185165681021,25,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.719594594594595,0.05683312108534,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.726351351351351,0.062202542701088,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.722972972972973,0.059290299914812,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,3,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.722972972972973,0.059290299914812,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.722972972972973,0.059290299914812,0.992117117117117,0.001950507666181,25,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.689189189189189,0.061185034717145,0.97972972972973,0.022182112166208,25,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.722972972972973,0.059290299914812,0.992117117117117,0.001950507666181,25,NormalizationMethod.length_norm
True,Delta.sdc,3,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.722972972972973,0.059290299914812,0.992117117117117,0.001950507666181,25,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.712837837837838,0.07174581277566,0.992117117117117,0.001950507666181,25,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.716216216216216,0.074630817683698,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.716216216216216,0.074630817683698,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.682432432432432,0.066546336498622,0.97972972972973,0.022182112166208,25,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.719594594594595,0.077849450147317,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,4,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.719594594594595,0.077849450147317,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.712837837837838,0.07174581277566,0.992117117117117,0.001950507666181,25,NormalizationMethod.length_norm
True,Delta.sdc,4,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.712837837837838,0.07174581277566,0.992117117117117,0.001950507666181,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.719594594594595,0.085667042791257,0.994369369369369,0.001950507666181,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cms,NormalizationMethod.cms,0.716216216216216,0.083302891932013,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.719594594594595,0.085667042791257,0.994369369369369,0.001950507666181,25,NormalizationMethod.length_norm
True,Delta.sdc,5,-1000,128,17,NormalizationMethod.none,NormalizationMethod.cms,0.712837837837838,0.081291955510243,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
False,Delta.sdc,5,-1000,128,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.722972972972973,0.088356059666365,0.993243243243243,0.002252252252252,25,NormalizationMethod.length_norm
